2036430
1992825
2055300
1913010
2043060
2120325
2170815
2164950
2195805
2119560
2080035
2178720
2155770
2213655
2221815
2170560
2177700
2199120
2170050
2217225
2242215
2258025
2296275
2318460
2274855
2170305
2177445
2253435
2195040
2219010
2153220
2185605
2155005
2187900
2098650
2032605
2163675
2176425
2250885
2325600
2279955
2151435
2097120
2059380
2009400
2164185
2045610
2066010
2068050
2042040
2010420
2017050
1972425
1948710
1891080
1974720
2018070
1985175
1926015
1871190
1854615
1826820
1783470
1898730
1928820
1877820
1858695
1885980
1895415
1933920
1916580
1984155
1990020
1970895
1994100
2098140
2094825
2106555
2101965
2119815
2219775
2185095
2179740
2216460
2244000
2170050
2156535
2185350
2165205
2138685
2135880
2129505
2123385
2072895
2060400
2076975
2047395
2063460
1961970
1966050
1984410
1965795
1938000
1935960
1947180
1929585
1880115
1817895
1806675
1785255
1731450
1768170
1780920
1762815
1754145
1822485
1780665
1786020
1759245
1763580
1770975
1769190
1767405
1793160
1793160
1784745
1794690
1773780
1782960
1816365
1784235
1821720
1858950
1856145
1906635
1974975
2019345
2161380
2232015
2314125
2299335
2346255
2369460
2452845
2524500
2595135
2559945
2629560
2504355
2549745
2544645
2524245
2563005
2717535
2585445
2686680
2634405
2583150
2531130
2517360
2444175
2395215
2402865
2377875
2351100
2224365
2222070
2192490
2170050
2135625
2119050
2137410
2135370
2024190
2023935
1983390
1933155
1866855
1790865
1791885
1764855
1764600
1857675
1871700
1943100
2017815
2066775
2135880
2185350
2095845
2295255
2214420
2232015
2245275
2300100
2250630
2227935
2391390
2369970
2448765
2578050
2604315
2680305
2719320
2729010
2916690
2963355
3012825
3024300
3142365
3197190
3186735
3103860
3043425
2958000
2880225
2877165
2942190
2913120
3023280
3114825
3099780
3066630
